unit,tra_meas,airp_pr,time,values,source
PAS,PAS_CRD_DEP,DE_EDDT_EG_HEGN,2019,53988,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_EL_LGAV,2019,89616,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_EL_LGIR,2019,44367,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_GCLP,2019,37831,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_LEAL,2019,65262,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_LEBL,2019,80227,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_LEMD,2019,214478,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_LEMG,2019,40689,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_ES_LEPA,2019,446704,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_FI_EFHK,2019,279956,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_FR_LFPG,2019,431334,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_FR_LFPO,2019,153699,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_HU_LHBP,2019,62576,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IE_EIDW,2019,84573,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IL_LLBG,2019,66484,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IS_BIKF,2019,58654,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IT_LICC,2019,41928,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IT_LIMC,2019,104519,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IT_LIPZ,2019,99661,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IT_LIRF,2019,155332,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_IT_LIRN,2019,78565,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_LU_ELLX,2019,54973,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_LV_EVRA,2019,82674,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_NL_EHAM,2019,337753,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_NO_ENGM,2019,53715,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_PL_EPKK,2019,46036,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_PL_EPWA,2019,88923,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_PT_LPFR,2019,47154,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_PT_LPPT,2019,92944,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_QA_OTBD,2019,105612,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_RS_LYBE,2019,64745,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_RU_UUDD,2019,48852,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_RU_UUWW,2019,76605,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_SE_ESGG,2019,38083,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_SE_ESSA,2019,172654,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_SG_WSSS,2019,50019,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_TR_LTAI,2019,148365,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_TR_LTBA,2019,270406,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_TR_LTBJ,2019,71910,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UA_UKBB,2019,55102,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UK_EGCC,2019,79737,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UK_EGKK,2019,138243,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UK_EGLC,2019,67996,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UK_EGLL,2019,369615,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_UK_EGPH,2019,52272,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_US_KEWR,2019,67284,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDT_US_KJFK,2019,40119,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_AT_LOWW,2019,112349,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_CH_LSZH,2019,105878,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_DE_EDDF,2019,180261,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_DE_EDDM,2019,266016,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_DE_EDDS,2019,75757,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_EG_HEGN,2019,127558,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_EL_LGIR,2019,79925,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_ES_GCFV,2019,65338,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_ES_GCLP,2019,83551,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_ES_GCTS,2019,50040,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_ES_LEBL,2019,39768,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_ES_LEPA,2019,317517,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_FR_LFPG,2019,80030,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_NL_EHAM,2019,100977,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_RU_UUEE,2019,46150,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_TR_LTAI,2019,289180,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_TR_LTBA,2019,143496,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_TR_LTBJ,2019,56349,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDV_UK_EGLL,2019,88240,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_CH_LSZH,2019,40305,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_DE_EDDF,2019,150728,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_DE_EDDM,2019,206786,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_DE_EDDS,2019,84453,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_EG_HEGN,2019,12130,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_EL_LGIR,2019,10172,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_ES_LEAL,2019,23505,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_ES_LEGE,2019,22645,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_ES_LEMG,2019,29078,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_ES_LEPA,2019,74686,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_FR_LFPG,2019,33641,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_IT_LIME,2019,12923,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_LT_EYVI,2019,17725,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_LV_EVRA,2019,11037,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_MK_LWSK,2019,13191,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_NL_EHAM,2019,86230,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_PL_EPGD,2019,11845,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_PT_LPFR,2019,17118,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_PT_LPPR,2019,18089,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_SE_ESKN,2019,13938,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_TR_LTAI,2019,30046,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_TR_LTBA,2019,68698,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_UA_UKKK,2019,12475,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDW_UK_EGSS,2019,93445,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_BA_LQTZ,2019,20842,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_EL_LGSA,2019,10142,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_EL_LGTS,2019,22748,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_GCTS,2019,14166,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_LEGE,2019,18567,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_LEIB,2019,10106,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_LEMG,2019,15952,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_LEPA,2019,60314,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_ES_LEST,2019,16610,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IE_EIKY,2019,25460,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LIBD,2019,25262,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LIBP,2019,31567,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LICA,2019,17524,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LICB,2019,17323,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LICT,2019,10348,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LIEE,2019,17242,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LIRA,2019,46663,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_IT_LIRN,2019,17690,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_LT_EYVI,2019,23917,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_LV_EVRA,2019,14550,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_MA_GMFF,2019,17287,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_MA_GMMW,2019,20322,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_MA_GMMX,2019,28420,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_MK_LWSK,2019,27655,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_RO_LRCL,2019,15994,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_RO_LRSB,2019,16126,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_RO_LRTR,2019,15998,avia_par_de
PAS,PAS_CRD_DEP,DE_EDFH_UA_UKLL,2019,14786,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_BA_LQBK,2019,15945,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_BA_LQTZ,2019,19920,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_BG_LBSF,2019,45927,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_BG_LBWN,2019,19359,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_EL_LGTS,2019,16669,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ES_GCTS,2019,17779,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ES_LEAL,2019,22656,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ES_LEMG,2019,17131,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ES_LEPA,2019,31016,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ES_LEZL,2019,13321,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_GE_UGKO,2019,15434,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_IE_EIDW,2019,12512,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_IL_LLBG,2019,16918,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_IT_LIBR,2019,12536,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_IT_LICJ,2019,22267,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_MA_GMFF,2019,12186,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_MA_GMMX,2019,15826,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_MD_LUKK,2019,16589,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_ME_LYPG,2019,19496,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_MK_LWSK,2019,27997,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_PL_EPMO,2019,10660,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_PT_LPFR,2019,22291,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_PT_LPPR,2019,25397,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LRCL,2019,15062,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LROP,2019,18559,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LRSB,2019,37844,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LRSV,2019,10301,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LRTM,2019,14287,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RO_LRTR,2019,25980,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RS_LYBE,2019,22040,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RS_LYNI,2019,15356,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_RU_UUWW,2019,20261,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_SE_ESKN,2019,12538,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_UA_UKKK,2019,36018,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_UA_UKLL,2019,16968,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_UK_EGPH,2019,12496,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_UK_EGSS,2019,39487,avia_par_de
PAS,PAS_CRD_DEP,DE_EDJA_XK_LYPR,2019,22011,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_DE_EDDF,2019,17736,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_DE_EDDM,2019,64027,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_EG_HEGN,2019,11797,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_EL_LGIR,2019,17437,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_ES_GCFV,2019,15565,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_ES_LEPA,2019,77782,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLP_TR_LTAI,2019,98897,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_EE_EETN,2019,17770,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_EL_LGSA,2019,10321,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_EL_LGTS,2019,24896,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEAL,2019,46800,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEGE,2019,20252,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEIB,2019,14602,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEMG,2019,46544,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEPA,2019,35151,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_ES_LEVC,2019,17416,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_HR_LDZD,2019,14864,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_IT_LIBD,2019,17579,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_IT_LICJ,2019,26352,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_IT_LIEE,2019,19582,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_IT_LIRA,2019,15334,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_IT_LIRP,2019,9941,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMFF,2019,22719,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMFO,2019,10063,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMME,2019,17787,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMMW,2019,17279,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMMX,2019,17524,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_MA_GMTT,2019,13650,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_PT_LPFR,2019,20992,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_PT_LPPR,2019,25507,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_SE_ESKN,2019,17545,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_UA_UKLL,2019,25383,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_UK_EGPH,2019,16038,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLV_UK_EGSS,2019,13515,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_AL_LATI,2019,24599,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_AT_LOWW,2019,53913,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_BA_LQTZ,2019,32790,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_BG_LBSF,2019,57693,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_DE_EDDM,2019,95367,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_ES_LEPA,2019,94318,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_GE_UGKO,2019,19966,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_HU_LHBP,2019,39660,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_MK_LWSK,2019,26788,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_PL_EPGD,2019,52642,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_PL_EPKK,2019,34786,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_PL_EPKT,2019,144516,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RO_LRCL,2019,37046,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RO_LRIA,2019,20620,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RO_LROP,2019,74704,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RO_LRSB,2019,33261,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RO_LRTR,2019,21646,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_RS_LYBE,2019,35488,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_UA_UKKK,2019,34715,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_UK_EGGW,2019,53277,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_UK_EGSS,2019,58930,avia_par_de
PAS,PAS_CRD_DEP,DE_EDLW_XK_LYPR,2019,22699,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_BA_LQTZ,2019,15994,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_DE_EDDF,2019,73837,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_DE_EDDH,2019,8000,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_DE_EDDL,2019,7882,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_ES_LEPA,2019,12119,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_MK_LWSK,2019,22127,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_TR_LTAI,2019,19775,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_TR_LTBA,2019,16324,avia_par_de
PAS,PAS_CRD_DEP,DE_EDNY_UK_EGKK,2019,12830,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_BG_LBSF,2019,16870,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_DE_EDDT,2019,34314,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_EL_LGIR,2019,10939,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_EL_LGTS,2019,17973,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_ES_LEAL,2019,23599,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_ES_LEGE,2019,28538,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_ES_LEMG,2019,22697,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_ES_LEPA,2019,94190,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_ES_LEZL,2019,17012,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_IL_LLBG,2019,18056,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_IT_LIBD,2019,17396,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_IT_LICT,2019,10532,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_IT_LIEE,2019,15633,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_IT_LIRA,2019,22716,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_MA_GMMX,2019,17475,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_MK_LWSK,2019,14557,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_MT_LMML,2019,14330,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_PT_LPPR,2019,18203,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_PT_LPPT,2019,14662,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_RS_LYBE,2019,17764,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_RU_UUWW,2019,32085,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_TR_LTAI,2019,12728,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_UK_EGPH,2019,10345,avia_par_de
PAS,PAS_CRD_DEP,DE_EDSB_UK_EGSS,2019,60147,avia_par_de
PAS,PAS_CRD_DEP,DE_ETNL_DE_EDDM,2019,18427,avia_par_de
PAS,PAS_CRD_DEP,DE_ETNL_ES_LEMD,2019,6842,avia_par_de
PAS,PAS_CRD_DEP,DE_ETNL_IT_LIRF,2019,5592,avia_par_de
PAS,PAS_CRD_DEP,DE_ETNL_TR_LTAI,2019,11645,avia_par_de
PAS,PAS_CRD_DEP,DE_EDDF_CR_MROC,2019,38075,avia_par_de
PAS,PAS_CRD_DEP,EE_EETN_AT_LOWW,2019,24998,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_BE_EBBR,2019,35700,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_DE_EDDB,2019,32228,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_DE_EDDF,2019,141973,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_DK_EKCH,2019,61093,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_EG_HEGN,2019,26086,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_FI_EFHK,2019,149837,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_IT_LIME,2019,27267,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_LT_EYVI,2019,45924,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_LV_EVRA,2019,146108,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_NL_EHAM,2019,42067,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_NO_ENGM,2019,66414,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_PL_EPWA,2019,96868,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_RU_UUEE,2019,60074,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_SE_ESSA,2019,146167,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_TR_LTAI,2019,56739,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_TR_LTFM,2019,35239,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_UA_UKKK,2019,33172,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_UK_EGKK,2019,38693,avia_par_ee
PAS,PAS_CRD_DEP,EE_EETN_UK_EGSS,2019,35959,avia_par_ee
PAS,PAS_CRD_DEP,IE_EICK_ES_GCRR,2019,52758,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_ES_LEAL,2019,30721,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_ES_LEMG,2019,77543,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_ES_LEPA,2019,28361,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_FR_LFPG,2019,67736,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_NL_EHAM,2019,79300,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_PT_LPFR,2019,62695,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGBB,2019,43220,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGCC,2019,54904,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGGP,2019,36209,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGGW,2019,46682,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGKK,2019,62271,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGLL,2019,192257,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGPH,2019,28492,avia_par_ie
PAS,PAS_CRD_DEP,IE_EICK_UK_EGSS,2019,172006,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_AE_OMAA,2019,111055,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_AE_OMDB,2019,215889,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_AT_LOWW,2019,110549,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_BE_EBBR,2019,217599,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_CA_CYYZ,2019,181972,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_CH_LSGG,2019,74734,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_CH_LSZH,2019,140287,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_CZ_LKPR,2019,106921,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDB,2019,97832,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDF,2019,385858,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDH,2019,101070,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDK,2019,78595,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDL,2019,117408,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDM,2019,297245,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DE_EDDT,2019,87333,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_DK_EKCH,2019,132889,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_EL_LGAV,2019,51081,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_GCFV,2019,45370,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_GCLP,2019,76615,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_GCRR,2019,200710,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_GCTS,2019,123507,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_LEAL,2019,133886,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_LEBB,2019,40686,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_LEBL,2019,300036,avia_par_ie
PAS,PAS_CRD_DEP,IE_EIDW_ES_LEMD,2019,272994,avia_par_ie
